transaction_id,customer_id,product_id,store_id,date,quantity,unit_price,total_amount
7923,290,84,7,2025-04-16,2,119.53,239.06
7924,152,174,4,2025-09-05,2,128.88,257.76
7925,310,59,5,2026-03-01,3,150.31,450.93
7926,4,153,4,2025-12-11,3,61.44,184.32
7927,213,83,6,2025-12-23,3,135.74,407.22
7928,335,200,6,2026-03-22,3,201.53,604.59
7929,30,20,9,2025-07-23,2,63.22,126.44
7930,28,56,3,2026-05-18,1,68.17,68.17
7931,75,5,8,2025-04-04,3,91.2,273.6
7932,193,98,4,2025-07-28,3,53.88,161.64
7933,200,90,8,2025-06-21,3,111.71,335.13
7934,424,185,3,2025-07-29,3,102.77,308.31
7935,146,187,9,2025-06-24,1,21.44,21.44
7936,110,69,10,2026-04-08,3,150.58,451.74
7937,201,110,1,2025-03-08,3,26.05,78.15
7938,18,149,10,2025-04-09,1,93.19,93.19
7939,266,78,7,2025-01-11,3,149.07,447.21
7940,12,185,8,2026-02-10,3,102.77,308.31
7941,212,191,5,2025-08-01,1,84.71,84.71
7942,397,194,9,2025-11-08,4,54.14,216.56
7943,264,171,6,2025-07-22,2,214.88,429.76
7944,47,162,8,2026-01-07,2,94.72,189.44
7945,344,15,1,2026-03-18,3,112.5,337.5
7946,471,127,7,2025-07-22,1,73.95,73.95
7947,337,198,6,2025-10-27,3,78.45,235.35
7948,180,4,8,2025-04-21,2,126.41,252.82
7949,215,184,7,2025-09-10,2,41.71,83.42
7950,406,66,4,2025-11-04,4,56.81,227.24
7951,394,139,9,2025-08-28,2,103.98,207.96
7952,167,191,3,2025-02-28,3,84.71,254.13
7953,338,147,6,2026-05-29,1,123.38,123.38
7954,471,112,2,2026-02-03,2,50.32,100.64
7955,410,114,5,2025-07-15,3,108.46,325.38
7956,304,114,9,2026-04-06,1,108.46,108.46
7957,141,61,4,2026-05-30,2,53.87,107.74
7958,311,91,7,2025-09-28,1,22.88,22.88
7959,110,82,9,2026-06-05,3,31.45,94.35
7960,383,102,6,2025-02-11,1,15.22,15.22
7961,24,39,9,2025-03-01,1,181.99,181.99
7962,411,72,10,2026-02-04,2,76.33,152.66
7963,153,68,4,2025-06-19,1,73.0,73.0
7964,208,65,10,2026-01-02,3,266.52,799.56
7965,96,46,2,2025-12-04,1,43.42,43.42
7966,422,100,4,2025-12-31,1,159.05,159.05
7967,3,116,9,2026-06-01,1,27.31,27.31
7968,445,54,5,2025-02-16,2,53.77,107.54
7969,196,160,7,2026-03-06,2,129.83,259.66
7970,411,77,1,2025-01-01,3,68.96,206.88
7971,133,123,8,2025-08-06,2,28.9,57.8
7972,377,118,10,2025-10-10,2,178.18,356.36
7973,452,169,2,2025-05-06,3,18.93,56.79
7974,91,21,2,2026-03-13,1,199.79,199.79
7975,373,12,10,2025-12-13,2,186.87,373.74
7976,180,179,9,2026-02-19,2,12.33,24.66
7977,365,182,2,2026-02-23,3,118.16,354.48
7978,63,11,6,2025-02-15,2,189.68,379.36
7979,111,155,4,2026-06-18,1,108.85,108.85
7980,213,34,7,2026-01-17,3,190.72,572.16
7981,264,26,6,2025-01-02,1,156.58,156.58
7982,393,192,1,2025-11-20,1,121.59,121.59
7983,403,151,8,2025-06-21,2,95.4,190.8
7984,55,133,1,2025-07-17,1,255.04,255.04
7985,416,48,6,2025-03-12,2,32.91,65.82
7986,48,25,6,2026-04-22,3,51.57,154.71
7987,469,99,2,2025-02-26,3,163.45,490.35
7988,395,156,10,2025-10-30,3,113.95,341.85
7989,321,49,6,2025-04-29,2,54.53,109.06
7990,62,92,10,2025-02-07,2,129.7,259.4
7991,416,172,10,2025-04-08,3,153.18,459.54
7992,273,148,8,2025-08-16,2,47.04,94.08
7993,408,129,8,2025-03-25,2,65.93,131.86
7994,275,124,1,2025-03-20,1,225.01,225.01
7995,306,157,4,2025-11-15,2,147.85,295.7
7996,465,193,6,2025-06-16,3,114.08,342.24
7997,52,126,10,2025-01-18,3,69.28,207.84
7998,493,22,10,2026-03-09,1,90.63,90.63
7999,39,54,4,2025-08-14,1,53.77,53.77
8000,84,148,3,2025-10-14,2,47.04,94.08
8001,22,145,1,2025-02-13,2,39.9,79.8
8002,38,123,8,2025-08-07,3,28.9,86.7
8003,285,93,6,2026-05-23,3,220.98,662.94
8004,230,40,5,2026-01-30,3,22.62,67.86
8005,55,100,2,2025-01-08,2,159.05,318.1
8006,68,107,1,2025-07-05,3,282.91,848.73
8007,304,16,6,2025-08-24,2,186.29,372.58
8008,252,110,2,2025-03-17,2,26.05,52.1
8009,284,29,7,2025-06-22,1,193.14,193.14
8010,278,165,2,2025-02-19,1,174.75,174.75
8011,68,171,4,2025-05-05,3,214.88,644.64
8012,94,51,6,2025-08-15,1,137.13,137.13
8013,261,150,8,2026-01-01,3,107.75,323.25
8014,404,16,3,2025-05-19,2,186.29,372.58
8015,418,30,6,2025-08-15,2,193.24,386.48
8016,353,143,9,2026-03-17,3,145.71,437.13
8017,361,6,7,2025-04-18,3,36.02,108.06
8018,441,147,9,2025-04-21,2,123.38,246.76
8019,16,74,6,2025-02-19,2,151.06,302.12
8020,73,23,1,2025-06-17,1,153.76,153.76
8021,266,109,2,2025-08-11,1,375.05,375.05
8022,483,71,9,2026-02-19,1,146.22,146.22
8023,383,65,7,2025-01-14,2,266.52,533.04
8024,39,139,10,2025-02-13,3,103.98,311.94
8025,20,27,9,2026-05-27,2,97.23,194.46
8026,289,70,6,2025-08-30,2,121.39,242.78
8027,449,72,6,2025-09-27,3,76.33,228.99
8028,303,104,6,2025-01-31,1,92.41,92.41
8029,424,9,3,2026-05-29,2,35.88,71.76
8030,204,68,7,2026-04-13,2,73.0,146.0
8031,327,176,9,2025-08-14,3,87.93,263.79
8032,250,147,5,2025-12-23,1,123.38,123.38
8033,41,156,5,2025-05-26,2,113.95,227.9
8034,337,171,1,2025-05-27,3,214.88,644.64
8035,233,159,8,2025-10-25,2,88.71,177.42
8036,435,46,4,2026-03-18,2,43.42,86.84
8037,386,117,7,2025-10-22,2,173.77,347.54
8038,100,154,1,2025-03-29,2,157.53,315.06
8039,254,101,3,2025-04-09,2,68.14,136.28
8040,64,162,8,2026-06-22,2,94.72,189.44
8041,193,173,9,2025-10-28,3,185.21,555.63
8042,69,150,7,2025-11-24,1,107.75,107.75
8043,491,156,7,2025-05-13,2,113.95,227.9
8044,199,31,3,2025-03-28,2,272.37,544.74
8045,394,112,4,2026-02-13,1,50.32,50.32
8046,66,153,5,2025-11-12,5,61.44,307.2
8047,470,141,7,2026-02-14,3,206.49,619.47
8048,64,167,7,2026-05-10,1,27.24,27.24
8049,430,97,8,2026-01-14,1,117.38,117.38
8050,23,176,3,2026-05-18,2,87.93,175.86
8051,488,94,3,2025-03-06,2,45.02,90.04
8052,481,23,3,2025-07-31,3,153.76,461.28
8053,92,38,4,2025-11-27,3,12.0,36.0
8054,424,39,7,2025-12-15,3,181.99,545.97
8055,165,1,9,2025-02-04,3,165.86,497.58
8056,450,154,2,2025-11-13,4,157.53,630.12
8057,186,47,1,2026-04-09,1,138.21,138.21
8058,5,198,6,2025-12-14,2,78.45,156.9
8059,393,85,2,2025-08-22,1,132.71,132.71
8060,264,185,5,2025-07-12,1,102.77,102.77
8061,169,106,10,2026-01-16,1,48.2,48.2
8062,77,74,4,2025-08-24,3,151.06,453.18
8063,368,33,2,2025-06-03,3,174.83,524.49
8064,453,155,3,2025-01-07,1,108.85,108.85
8065,116,67,2,2025-10-05,3,102.85,308.55
8066,409,179,2,2025-10-11,3,12.33,36.99
8067,475,8,8,2025-10-15,3,18.11,54.33
8068,356,57,4,2026-06-09,2,62.57,125.14
8069,391,124,9,2026-04-22,3,225.01,675.03
8070,24,177,3,2025-06-04,2,120.33,240.66
8071,477,30,9,2025-04-09,2,193.24,386.48
8072,112,59,8,2025-05-31,1,150.31,150.31
8073,56,21,1,2026-06-14,3,199.79,599.37
8074,197,175,3,2025-02-13,3,173.53,520.59
8075,177,42,8,2025-11-15,4,37.44,149.76
8076,387,198,7,2026-06-16,3,78.45,235.35
8077,186,174,9,2025-08-11,2,128.88,257.76
8078,398,116,6,2026-04-30,2,27.31,54.62
8079,393,107,5,2025-05-11,1,282.91,282.91
8080,74,134,4,2026-05-30,3,195.04,585.12
8081,162,161,5,2026-05-21,1,165.69,165.69
8082,66,192,6,2025-10-30,1,121.59,121.59
8083,35,84,8,2025-07-27,1,119.53,119.53
8084,388,174,3,2026-06-24,3,128.88,386.64
8085,128,85,5,2025-01-26,1,132.71,132.71
8086,284,94,9,2025-12-11,2,45.02,90.04
8087,82,131,1,2025-07-11,2,99.03,198.06
8088,243,113,7,2025-09-26,2,143.87,287.74
8089,23,97,9,2026-01-24,3,117.38,352.14
8090,497,139,8,2025-05-12,3,103.98,311.94
8091,229,83,2,2025-11-03,5,135.74,678.7
8092,242,15,6,2025-05-13,3,112.5,337.5
8093,432,19,4,2025-08-01,3,165.01,495.03
8094,310,143,4,2026-02-04,2,145.71,291.42
8095,70,96,7,2025-04-16,3,156.0,468.0
8096,336,25,1,2025-05-12,3,51.57,154.71
8097,461,76,2,2026-05-08,3,215.43,646.29
8098,2,68,2,2025-09-21,1,73.0,73.0
8099,143,100,5,2025-01-16,1,159.05,159.05
8100,404,37,10,2025-12-31,5,191.06,955.3
8101,363,79,8,2026-01-27,2,63.93,127.86
8102,110,70,2,2025-11-16,2,121.39,242.78
8103,350,25,6,2026-05-06,1,51.57,51.57
8104,455,59,5,2025-08-21,1,150.31,150.31
8105,222,43,10,2026-04-07,3,25.66,76.98
8106,13,8,1,2026-04-24,1,18.11,18.11
8107,116,163,5,2025-07-30,2,115.83,231.66
8108,255,154,6,2025-11-05,5,157.53,787.65
8109,321,142,2,2025-12-31,4,71.47,285.88
8110,48,135,8,2026-06-28,3,136.62,409.86
8111,486,104,3,2026-06-09,1,92.41,92.41
8112,303,94,3,2025-04-29,3,45.02,135.06
8113,112,156,8,2026-05-27,2,113.95,227.9
8114,66,57,8,2026-03-24,3,62.57,187.71
8115,488,150,4,2025-10-23,1,107.75,107.75
8116,86,31,3,2025-08-08,1,272.37,272.37
8117,136,155,9,2025-08-23,2,108.85,217.7
8118,149,113,8,2025-02-11,1,143.87,143.87
8119,160,176,9,2025-07-31,1,87.93,87.93
8120,238,102,5,2025-08-12,3,15.22,45.66
8121,440,121,8,2026-04-16,3,65.94,197.82
8122,10,2,4,2025-09-19,2,174.53,349.06
8123,441,99,6,2026-02-17,2,163.45,326.9
8124,345,4,8,2026-02-16,1,126.41,126.41
8125,83,184,9,2026-01-22,1,41.71,41.71
8126,404,31,9,2025-06-08,1,272.37,272.37
8127,425,31,4,2025-05-11,3,272.37,817.11
8128,85,107,8,2026-05-31,3,282.91,848.73
8129,69,196,7,2025-09-25,2,65.5,131.0
8130,307,182,4,2025-09-25,1,118.16,118.16
8131,370,3,6,2025-07-22,2,15.57,31.14
8132,340,146,1,2026-03-18,1,91.41,91.41
8133,495,103,7,2026-02-16,3,27.16,81.48
8134,181,70,4,2025-02-03,3,121.39,364.17
8135,130,47,5,2025-04-07,1,138.21,138.21
8136,416,88,5,2025-07-30,3,102.98,308.94
8137,337,29,5,2025-04-04,3,193.14,579.42
8138,79,90,5,2026-03-20,1,111.71,111.71
8139,447,31,7,2025-07-05,1,272.37,272.37
8140,350,120,2,2025-08-29,3,147.27,441.81
8141,10,194,5,2026-05-01,3,54.14,162.42
8142,321,97,9,2025-08-19,2,117.38,234.76
8143,211,22,6,2025-04-08,3,90.63,271.89
8144,413,93,6,2025-12-25,5,220.98,1104.9
8145,319,43,4,2025-09-22,1,25.66,25.66
8146,472,147,2,2026-05-27,1,123.38,123.38
8147,100,196,7,2025-08-02,2,65.5,131.0
8148,91,148,8,2025-12-11,4,47.04,188.16
8149,267,119,8,2026-02-14,2,166.35,332.7
8150,291,125,4,2026-05-03,2,16.7,33.4
8151,37,144,4,2026-01-05,2,21.57,43.14
8152,132,23,10,2025-11-13,4,153.76,615.04
8153,113,150,9,2025-03-16,2,107.75,215.5
8154,279,141,5,2025-01-25,3,206.49,619.47
8155,438,111,3,2025-07-03,2,262.9,525.8
8156,311,52,1,2025-07-16,3,134.56,403.68
8157,187,104,1,2026-05-17,1,92.41,92.41
8158,42,25,4,2025-02-03,1,51.57,51.57
8159,270,86,1,2025-04-19,2,84.58,169.16
8160,384,73,4,2025-11-12,2,73.48,146.96
8161,317,65,3,2026-02-27,2,266.52,533.04
8162,310,67,1,2025-03-18,3,102.85,308.55
8163,269,1,7,2025-03-31,3,165.86,497.58
8164,423,99,8,2025-04-10,2,163.45,326.9
8165,410,80,10,2025-01-19,3,63.13,189.39
8166,115,88,9,2025-04-02,2,102.98,205.96
8167,314,98,10,2025-01-28,2,53.88,107.76
8168,119,119,7,2026-01-26,3,166.35,499.05
8169,300,47,7,2026-04-08,1,138.21,138.21
8170,390,12,4,2025-05-02,1,186.87,186.87
8171,157,47,4,2026-04-15,2,138.21,276.42
8172,261,15,7,2025-06-27,2,112.5,225.0
8173,467,41,6,2026-03-26,2,142.26,284.52
8174,433,27,6,2026-04-26,3,97.23,291.69
8175,317,175,4,2026-01-06,2,173.53,347.06
8176,240,197,1,2025-06-10,2,174.05,348.1
8177,172,30,5,2025-05-02,3,193.24,579.72
8178,256,120,4,2025-04-09,3,147.27,441.81
8179,3,187,10,2025-07-07,2,21.44,42.88
8180,209,131,9,2026-03-11,2,99.03,198.06
8181,18,194,9,2026-03-07,1,54.14,54.14
8182,243,173,4,2025-12-18,5,185.21,926.05
8183,496,129,8,2025-12-22,4,65.93,263.72
8184,469,55,4,2025-10-28,3,270.5,811.5
8185,453,71,8,2026-02-25,2,146.22,292.44
8186,103,44,3,2025-02-22,2,78.09,156.18
8187,337,102,7,2026-05-17,2,15.22,30.44
8188,414,153,5,2025-12-26,4,61.44,245.76
8189,336,133,7,2025-12-09,4,255.04,1020.16
8190,420,159,10,2026-01-30,2,88.71,177.42
8191,41,114,6,2025-09-29,3,108.46,325.38
8192,141,161,8,2025-12-29,2,165.69,331.38
8193,19,82,3,2025-09-16,3,31.45,94.35
8194,124,7,8,2025-09-17,2,176.77,353.54
8195,332,44,1,2026-05-23,3,78.09,234.27
8196,269,174,10,2025-10-07,3,128.88,386.64
8197,329,81,10,2026-02-12,1,27.64,27.64
8198,122,86,8,2025-09-22,1,84.58,84.58
8199,444,72,1,2025-12-24,5,76.33,381.65
8200,192,135,4,2026-05-09,1,136.62,136.62
8201,374,56,9,2026-06-29,1,68.17,68.17
8202,97,104,3,2026-01-16,3,92.41,277.23
8203,308,64,7,2025-05-04,2,76.15,152.3
8204,22,190,5,2025-11-07,5,77.71,388.55
8205,235,122,4,2025-01-30,1,190.95,190.95
8206,181,71,1,2025-02-26,1,146.22,146.22
8207,416,56,5,2026-01-31,1,68.17,68.17
8208,24,81,3,2025-01-31,1,27.64,27.64
8209,118,93,9,2026-02-22,3,220.98,662.94
8210,222,162,4,2026-04-08,3,94.72,284.16
8211,240,75,5,2025-07-26,2,79.3,158.6
8212,404,69,7,2026-03-14,3,150.58,451.74
8213,127,191,4,2026-03-19,1,84.71,84.71
8214,421,125,10,2025-05-20,1,16.7,16.7
8215,172,68,10,2026-05-01,1,73.0,73.0
8216,489,14,10,2025-05-31,3,196.15,588.45
8217,450,18,2,2025-10-18,1,187.18,187.18
8218,251,46,7,2025-01-22,3,43.42,130.26
8219,57,124,10,2025-02-15,3,225.01,675.03
8220,154,30,9,2025-12-02,4,193.24,772.96
8221,244,152,10,2025-09-26,2,87.76,175.52
8222,101,52,4,2026-04-26,3,134.56,403.68
8223,135,110,5,2025-01-23,1,26.05,26.05
8224,442,83,6,2025-08-09,2,135.74,271.48
8225,271,181,10,2025-10-04,2,120.85,241.7
8226,485,88,6,2025-08-04,1,102.98,102.98
8227,96,105,8,2025-07-07,1,120.76,120.76
8228,441,186,9,2025-01-30,2,25.18,50.36
8229,388,86,8,2026-04-27,2,84.58,169.16
8230,326,124,9,2025-03-03,1,225.01,225.01
8231,94,41,4,2025-05-03,3,142.26,426.78
8232,292,25,2,2026-02-13,1,51.57,51.57
8233,237,49,5,2025-05-11,2,54.53,109.06
8234,302,154,9,2026-01-08,3,157.53,472.59
8235,359,173,4,2025-11-01,1,185.21,185.21
8236,479,128,9,2025-09-12,2,15.03,30.06
8237,470,3,9,2026-04-02,2,15.57,31.14
8238,34,126,1,2025-01-12,3,69.28,207.84
8239,61,165,1,2026-02-19,2,174.75,349.5
8240,254,69,1,2026-03-14,1,150.58,150.58
8241,390,136,9,2026-04-11,1,213.63,213.63
8242,375,113,5,2025-11-05,5,143.87,719.35
8243,117,51,5,2026-06-09,1,137.13,137.13
8244,237,197,4,2026-06-14,2,174.05,348.1
8245,146,85,1,2026-03-20,3,132.71,398.13
8246,67,68,8,2025-10-26,3,73.0,219.0
8247,315,132,1,2025-07-09,1,169.85,169.85
8248,284,31,9,2025-07-13,2,272.37,544.74
8249,412,170,5,2025-09-08,2,34.81,69.62
8250,220,190,8,2025-09-09,1,77.71,77.71
8251,320,84,9,2026-06-16,3,119.53,358.59
8252,456,67,1,2025-10-01,2,102.85,205.7
8253,111,191,1,2025-11-20,5,84.71,423.55
8254,18,48,8,2025-07-24,3,32.91,98.73
8255,433,112,6,2026-01-16,1,50.32,50.32
8256,320,109,1,2025-06-08,3,375.05,1125.15
8257,82,191,4,2025-05-08,2,84.71,169.42
8258,486,34,10,2025-02-08,3,190.72,572.16
8259,113,98,1,2026-02-16,1,53.88,53.88
8260,436,63,7,2025-06-19,2,158.78,317.56
8261,126,68,1,2025-12-28,1,73.0,73.0
8262,304,153,2,2026-03-27,3,61.44,184.32
8263,412,71,3,2025-12-28,1,146.22,146.22
8264,14,54,2,2026-04-20,1,53.77,53.77
8265,183,161,4,2025-05-30,3,165.69,497.07
8266,3,143,1,2025-04-06,2,145.71,291.42
8267,41,33,9,2025-10-27,1,174.83,174.83
8268,389,180,7,2025-05-24,1,19.96,19.96
8269,155,33,9,2026-06-14,1,174.83,174.83
8270,291,178,4,2025-05-08,1,19.47,19.47
8271,272,89,5,2025-02-27,2,180.83,361.66
8272,184,56,8,2026-04-05,3,68.17,204.51
8273,454,154,4,2026-05-13,2,157.53,315.06
8274,139,192,6,2026-06-23,1,121.59,121.59
8275,425,61,2,2025-12-02,5,53.87,269.35
8276,81,22,8,2026-01-19,3,90.63,271.89
8277,392,174,9,2025-05-29,1,128.88,128.88
8278,437,112,3,2025-05-22,2,50.32,100.64
8279,176,26,3,2025-12-30,5,156.58,782.9
8280,240,94,7,2026-01-07,3,45.02,135.06
8281,371,135,2,2026-06-25,3,136.62,409.86
8282,22,87,4,2025-12-11,5,191.79,958.95
8283,295,132,7,2025-02-24,1,169.85,169.85
8284,380,78,9,2025-12-03,3,149.07,447.21
8285,346,100,6,2026-04-10,1,159.05,159.05
8286,263,182,9,2025-01-16,2,118.16,236.32
8287,59,150,6,2025-10-16,3,107.75,323.25
8288,70,131,5,2025-02-01,3,99.03,297.09
8289,149,105,1,2025-10-23,3,120.76,362.28
8290,228,86,7,2025-09-01,1,84.58,84.58
8291,308,89,4,2026-01-05,2,180.83,361.66
8292,262,86,2,2026-01-13,3,84.58,253.74
8293,69,130,3,2025-03-05,3,103.95,311.85
8294,154,113,8,2026-04-03,2,143.87,287.74
8295,479,161,8,2026-04-08,2,165.69,331.38
8296,448,96,3,2025-10-06,3,156.0,468.0
8297,61,73,3,2026-01-14,3,73.48,220.44
8298,76,132,5,2025-08-11,2,169.85,339.7
8299,241,124,10,2025-09-12,3,225.01,675.03
8300,32,5,5,2025-02-09,2,91.2,182.4
8301,146,94,9,2025-12-05,5,45.02,225.1
8302,237,146,5,2025-11-14,4,91.41,365.64
8303,68,112,4,2025-04-19,2,50.32,100.64
8304,61,108,3,2025-12-16,4,94.32,377.28
8305,114,94,6,2025-12-04,5,45.02,225.1
8306,221,44,8,2025-01-31,2,78.09,156.18
8307,406,160,1,2025-09-27,3,129.83,389.49
8308,401,78,3,2026-01-20,1,149.07,149.07
8309,348,126,8,2025-06-06,1,69.28,69.28
8310,413,93,2,2026-02-11,1,220.98,220.98
8311,356,95,4,2025-10-17,1,156.71,156.71
8312,465,27,1,2025-10-10,2,97.23,194.46
8313,492,87,6,2025-02-27,2,191.79,383.58
8314,405,143,5,2025-12-11,2,145.71,291.42
8315,494,92,6,2025-12-28,5,129.7,648.5
8316,491,112,2,2026-01-08,1,50.32,50.32
8317,110,143,4,2026-03-11,3,145.71,437.13
8318,359,169,7,2026-01-17,2,18.93,37.86
8319,287,131,10,2026-03-01,1,99.03,99.03
8320,155,195,10,2025-12-31,1,75.8,75.8
8321,214,8,1,2025-04-04,3,18.11,54.33
8322,243,52,2,2025-10-28,1,134.56,134.56
8323,242,85,9,2026-01-15,3,132.71,398.13
8324,48,197,10,2025-11-25,2,174.05,348.1
8325,115,150,7,2026-04-13,1,107.75,107.75
8326,350,12,4,2026-01-28,3,186.87,560.61
8327,216,172,1,2025-03-12,3,153.18,459.54
8328,260,148,9,2026-06-21,3,47.04,141.12
8329,46,166,1,2025-12-25,1,46.73,46.73
8330,101,96,10,2026-01-13,3,156.0,468.0
8331,190,24,4,2025-03-22,1,186.91,186.91
8332,208,12,5,2025-06-27,1,186.87,186.87
8333,363,9,4,2025-02-19,3,35.88,107.64
8334,482,182,10,2025-09-01,1,118.16,118.16
8335,301,63,1,2026-03-20,2,158.78,317.56
8336,343,1,4,2025-07-09,3,165.86,497.58
8337,484,133,2,2026-04-04,1,255.04,255.04
8338,271,158,5,2026-06-30,1,119.48,119.48
8339,51,116,7,2025-10-18,3,27.31,81.93
8340,128,111,5,2026-04-09,2,262.9,525.8
8341,279,190,4,2025-05-19,1,77.71,77.71
8342,96,132,5,2025-11-03,1,169.85,169.85
8343,223,191,5,2025-07-10,2,84.71,169.42
8344,373,72,7,2026-05-08,1,76.33,76.33
8345,132,71,8,2025-11-11,1,146.22,146.22
8346,392,197,3,2025-07-18,3,174.05,522.15
8347,209,154,4,2026-05-22,2,157.53,315.06
8348,168,153,9,2026-03-29,3,61.44,184.32
8349,282,175,8,2025-04-06,3,173.53,520.59
8350,313,78,10,2026-03-31,2,149.07,298.14
8351,270,80,8,2025-06-22,2,63.13,126.26
8352,197,79,10,2025-04-01,2,63.93,127.86
8353,361,146,6,2025-08-11,3,91.41,274.23
8354,170,24,7,2025-09-13,2,186.91,373.82
8355,74,80,4,2026-02-18,3,63.13,189.39
8356,321,3,7,2025-10-13,1,15.57,15.57
8357,413,143,7,2025-01-12,3,145.71,437.13
8358,199,197,7,2025-10-02,3,174.05,522.15
8359,33,171,2,2026-03-05,3,214.88,644.64
8360,401,36,3,2025-07-06,3,171.21,513.63
8361,323,171,3,2025-09-06,3,214.88,644.64
8362,252,99,3,2025-09-30,3,163.45,490.35
8363,240,14,4,2025-07-10,1,196.15,196.15
8364,286,125,5,2025-08-24,3,16.7,50.1
8365,365,100,2,2025-02-24,3,159.05,477.15
8366,252,132,5,2025-07-28,2,169.85,339.7
8367,257,84,4,2026-06-18,2,119.53,239.06
8368,168,68,10,2025-02-22,2,73.0,146.0
8369,346,176,8,2026-01-30,2,87.93,175.86
8370,470,167,6,2026-02-13,3,27.24,81.72
8371,288,129,1,2026-04-17,2,65.93,131.86
8372,35,91,3,2025-02-25,2,22.88,45.76
8373,246,164,7,2026-02-10,3,83.09,249.27
8374,482,164,10,2025-09-25,2,83.09,166.18
8375,469,55,4,2025-09-28,2,270.5,541.0
8376,189,120,7,2025-06-19,1,147.27,147.27
8377,182,66,4,2025-04-20,2,56.81,113.62
8378,22,65,1,2025-09-15,1,266.52,266.52
8379,351,39,9,2025-10-26,1,181.99,181.99
8380,234,114,2,2026-03-18,2,108.46,216.92
8381,128,36,6,2026-01-13,1,171.21,171.21
8382,48,162,10,2025-03-26,3,94.72,284.16
8383,484,89,1,2026-06-25,3,180.83,542.49
8384,322,105,2,2025-12-15,3,120.76,362.28
8385,451,58,9,2025-08-30,2,6.58,13.16
8386,45,13,5,2025-11-24,5,142.56,712.8
8387,364,48,10,2025-07-12,1,32.91,32.91
8388,211,122,4,2026-05-28,2,190.95,381.9
8389,303,126,1,2025-07-10,3,69.28,207.84
8390,105,33,9,2025-10-13,1,174.83,174.83
8391,21,1,9,2025-04-09,2,165.86,331.72
8392,23,189,1,2025-03-21,2,106.94,213.88
8393,309,39,2,2026-01-08,1,181.99,181.99
8394,236,69,5,2026-06-26,2,150.58,301.16
8395,307,93,1,2026-02-21,3,220.98,662.94
8396,10,34,3,2025-12-08,4,190.72,762.88
8397,220,158,2,2025-12-26,5,119.48,597.4
8398,163,75,9,2025-04-26,1,79.3,79.3
8399,483,12,1,2025-07-18,2,186.87,373.74
8400,460,123,6,2026-05-11,3,28.9,86.7
8401,220,57,2,2025-05-07,1,62.57,62.57
8402,460,153,3,2025-01-12,1,61.44,61.44
8403,301,103,8,2025-04-22,3,27.16,81.48
8404,422,87,8,2025-10-22,1,191.79,191.79
8405,123,73,3,2025-04-23,2,73.48,146.96
8406,43,73,10,2025-02-14,1,73.48,73.48
8407,128,114,2,2025-05-10,2,108.46,216.92
8408,211,106,6,2025-07-03,2,48.2,96.4
8409,114,12,4,2026-02-12,1,186.87,186.87
8410,496,23,6,2026-02-16,2,153.76,307.52
8411,215,131,3,2025-12-14,1,99.03,99.03
8412,170,117,6,2025-09-14,2,173.77,347.54
8413,482,108,3,2025-06-03,2,94.32,188.64
8414,208,173,8,2025-02-25,1,185.21,185.21
8415,371,37,6,2025-02-28,2,191.06,382.12
8416,456,2,6,2025-04-26,1,174.53,174.53
8417,22,141,7,2026-03-24,2,206.49,412.98
8418,490,82,2,2025-01-03,2,31.45,62.9
8419,358,46,9,2025-03-14,1,43.42,43.42
8420,446,99,10,2025-04-04,2,163.45,326.9
8421,187,47,4,2025-07-27,1,138.21,138.21
8422,471,195,4,2025-08-24,3,75.8,227.4
8423,140,162,9,2025-01-18,2,94.72,189.44
8424,359,188,6,2025-10-16,3,82.64,247.92
8425,243,108,1,2025-03-25,2,94.32,188.64
8426,97,149,3,2026-03-29,2,93.19,186.38
8427,117,181,1,2025-04-21,3,120.85,362.55
8428,203,70,5,2025-06-01,1,121.39,121.39
8429,402,192,6,2026-02-27,3,121.59,364.77
8430,294,190,1,2025-12-05,1,77.71,77.71
8431,156,185,2,2025-05-27,1,102.77,102.77
8432,157,83,9,2025-03-08,3,135.74,407.22
8433,51,9,1,2026-06-01,2,35.88,71.76
8434,201,49,6,2025-08-15,2,54.53,109.06
8435,104,58,4,2025-09-11,2,6.58,13.16
8436,363,81,6,2025-01-07,2,27.64,55.28
8437,359,50,1,2025-11-06,4,6.83,27.32
8438,461,148,5,2025-01-03,3,47.04,141.12
8439,120,104,8,2025-05-03,2,92.41,184.82
8440,332,9,3,2026-04-05,3,35.88,107.64
8441,425,119,5,2025-04-09,1,166.35,166.35
8442,420,16,3,2026-03-28,1,186.29,186.29
8443,87,181,9,2025-12-16,5,120.85,604.25
8444,420,55,10,2025-08-18,3,270.5,811.5
8445,329,24,9,2026-04-27,2,186.91,373.82
8446,56,98,8,2026-01-19,3,53.88,161.64
8447,192,155,1,2026-01-23,2,108.85,217.7
8448,253,155,4,2025-12-30,1,108.85,108.85
8449,36,8,1,2025-09-02,3,18.11,54.33
8450,457,185,10,2025-12-22,3,102.77,308.31
8451,311,199,9,2025-03-27,2,180.3,360.6
8452,334,64,2,2025-07-13,3,76.15,228.45
8453,456,151,7,2026-05-15,1,95.4,95.4
8454,15,165,9,2025-10-22,2,174.75,349.5
8455,23,186,7,2025-09-21,2,25.18,50.36
8456,476,181,6,2025-12-25,3,120.85,362.55
8457,293,190,4,2025-06-02,2,77.71,155.42
8458,340,120,8,2026-01-13,1,147.27,147.27
8459,296,95,5,2026-01-27,1,156.71,156.71
